,Dates,Temperature_av,Wind_speed,Precipitation,Pressure,Heat_index
1702,2019-08-30,11,14,0.0,1025,14
1703,2019-08-31,15,24,0.0,1017,17
1704,2019-09-01,13,16,0.0,1019,14
1705,2019-09-02,15,10,0.3,1017,16
1706,2019-09-03,13,12,0.0,1017,15
1707,2019-09-04,13,8,1.3,1016,13
1708,2019-09-05,12,17,0.0,1012,15
1709,2019-09-06,10,38,0.3,1012,11
1710,2019-09-07,10,23,0.2,1021,11
1711,2019-09-08,11,26,0.5,1022,11
1712,2019-09-09,10,12,0.0,1029,13
1713,2019-09-10,11,7,0.0,1029,14
1714,2019-09-11,15,14,0.0,1026,18
1715,2019-09-12,15,12,0.0,1024,18
1716,2019-09-13,14,9,0.0,1026,16
1717,2019-09-14,18,12,0.0,1024,21
1718,2019-09-15,19,19,0.0,1018,20
1719,2019-09-16,11,21,0.1,1023,13
1720,2019-09-17,11,3,0.0,1027,15
1721,2019-09-18,14,12,0.0,1023,17
1722,2019-09-19,21,29,0.0,1009,24
1723,2019-09-20,13,6,0.0,1011,17
1724,2019-09-21,10,23,0.6,1018,12
1725,2019-09-22,11,22,0.6,1024,13
1726,2019-09-23,11,14,0.0,1029,13
1727,2019-09-24,11,11,0.0,1031,13
1728,2019-09-25,13,6,0.0,1029,16
1729,2019-09-26,16,12,0.0,1022,19
1730,2019-09-27,14,19,0.0,1020,17
1731,2019-09-28,11,11,0.0,1022,14
1732,2019-09-29,12,12,0.0,1025,15
1733,2019-09-30,15,5,0.0,1027,18
1734,2019-10-01,19,13,0.0,1024,24
1735,2019-10-02,19,18,0.0,1019,24
1736,2019-10-03,16,11,0.0,1022,20
1737,2019-10-04,21,16,0.0,1018,25
1738,2019-10-05,24,27,0.0,1009,27
1739,2019-10-06,14,17,0.2,1014,15
1740,2019-10-07,12,13,0.2,1018,14
1741,2019-10-08,11,19,0.0,1026,14
1742,2019-10-09,12,10,0.0,1028,16
1743,2019-10-10,14,10,0.0,1024,18
1744,2019-10-11,15,6,0.0,1018,19
1745,2019-10-12,17,3,0.0,1013,21
1746,2019-10-13,17,20,0.1,1012,19
1747,2019-10-14,14,14,0.0,1015,17
1748,2019-10-15,14,11,0.0,1015,17
1749,2019-10-16,13,19,0.2,1013,15
1750,2019-10-17,12,16,0.0,1018,13
1751,2019-10-18,13,26,0.0,1016,15
1752,2019-10-19,12,21,0.0,1023,14
1753,2019-10-20,14,13,0.0,1028,16
1754,2019-10-21,18,10,0.0,1027,21
1755,2019-10-22,21,8,0.0,1022,25
1756,2019-10-23,24,12,0.0,1016,26
1757,2019-10-24,27,20,0.0,1006,28
1758,2019-10-25,15,36,0.1,1010,16
1759,2019-10-26,13,22,0.0,1016,15
1760,2019-10-27,14,13,0.0,1021,15
1761,2019-10-28,17,9,0.0,1022,20
1762,2019-10-29,22,16,0.0,1016,25
1763,2019-10-30,25,17,0.0,1012,26
1764,2019-10-31,26,19,0.0,1006,28
1765,2019-11-01,24,13,0.0,1004,25
1766,2019-11-02,17,13,0.0,1009,19
1767,2019-11-03,15,19,0.1,1016,16
1768,2019-11-04,13,23,0.0,1021,15
1769,2019-11-05,15,16,0.0,1019,16
1770,2019-11-06,16,30,0.0,1011,18
1771,2019-11-07,14,30,0.2,1011,15
1772,2019-11-08,13,29,0.0,1016,15
1773,2019-11-09,13,16,0.0,1023,14
1774,2019-11-10,16,10,0.0,1019,17
1775,2019-11-11,24,28,0.0,1007,25
1776,2019-11-12,13,24,0.1,1019,14
1777,2019-11-13,14,17,0.0,1022,16
1778,2019-11-14,15,17,0.0,1019,17
1779,2019-11-15,15,18,0.0,1017,16
1780,2019-11-16,14,15,0.0,1021,17
1781,2019-11-17,16,12,0.0,1023,19
1782,2019-11-18,23,13,0.0,1015,25
1783,2019-11-19,23,11,0.0,1013,26
1784,2019-11-20,32,31,0.0,1004,33
1785,2019-11-21,18,19,0.1,1012,19
1786,2019-11-22,16,13,0.0,1018,18
1787,2019-11-23,17,11,0.0,1020,19
1788,2019-11-24,19,10,0.0,1014,23
1789,2019-11-25,22,28,0.1,1006,25
1790,2019-11-26,15,22,0.0,1018,17
1791,2019-11-27,18,10,0.0,1016,20
1792,2019-11-28,19,14,0.0,1014,24
1793,2019-11-29,16,16,0.3,1015,16
1794,2019-11-30,14,21,0.0,1017,16
1795,2019-12-01,14,33,0.3,1006,15
1796,2019-12-02,15,24,0.2,1009,15
1797,2019-12-03,15,21,0.1,1014,16
1798,2019-12-04,17,10,0.0,1016,19
1799,2019-12-05,18,14,0.0,1013,21
1800,2019-12-06,18,18,0.0,1016,20
1801,2019-12-07,20,10,0.0,1017,24
1802,2019-12-08,28,9,0.0,1012,30
1803,2019-12-09,22,21,0.0,1017,25
1804,2019-12-10,18,16,0.0,1020,24
1805,2019-12-11,19,17,0.0,1019,24
1806,2019-12-12,18,17,0.0,1021,24
1807,2019-12-13,17,16,0.0,1021,20
1808,2019-12-14,20,14,0.0,1017,24
1809,2019-12-15,23,12,0.0,1011,25
1810,2019-12-16,28,12,0.0,1014,28
1811,2019-12-17,32,7,0.0,1014,34
1812,2019-12-18,34,12,0.0,1011,36
1813,2019-12-19,35,3,0.0,1011,42
1814,2019-12-20,34,32,0.0,1005,39
1815,2019-12-21,20,23,0.0,1020,25
1816,2019-12-22,22,6,0.0,1019,25
1817,2019-12-23,26,10,0.0,1015,26
1818,2019-12-24,26,12,0.0,1015,28
1819,2019-12-25,27,15,0.0,1015,29
1820,2019-12-26,25,13,0.0,1017,28
1821,2019-12-27,31,10,0.0,1010,32
1822,2019-12-28,30,13,0.1,1012,30
1823,2019-12-29,32,9,0.0,1011,33
1824,2019-12-30,30,24,0.0,1002,34
1825,2019-12-31,19,19,0.0,1015,21
