,Date,Temp,Wind,Precip,Pressure,Heat,Brightness,FRP,Count
969,2017-08-27,14.5,14.75,0.025,1019.25,19.5,329.49134615384634,70.59603365384609,832.0
970,2017-08-28,14.0,15.0,0.025,1019.75,18.25,326.15364181662363,40.89631533847475,1167.0
971,2017-08-29,13.75,8.75,0.0,1020.0,16.75,327.4399792315681,54.424506749740374,963.0
972,2017-08-30,14.75,11.25,0.0,1021.0,18.75,328.93791348600564,53.25224766751482,1179.0
973,2017-08-31,14.5,19.75,0.0,1022.25,18.25,330.02727272727236,54.58847235238988,1067.0
974,2017-09-01,14.75,17.75,0.0,1019.25,18.75,327.022962962963,46.503555555555565,675.0
975,2017-09-02,15.0,11.25,0.0,1018.5,20.75,336.6449756097564,81.35063414634143,1025.0
976,2017-09-03,16.0,23.0,0.05,1016.25,20.0,332.39204244031816,75.95172413793101,754.0
977,2017-09-04,15.5,20.5,0.125,1015.5,19.25,332.1849999999997,75.47448717948718,780.0
978,2017-09-05,15.25,17.75,0.05,1016.25,19.0,329.4923830250273,64.1450489662678,919.0
979,2017-09-06,15.75,16.25,0.1,1018.0,20.0,329.44460093896754,60.13920187793428,1278.0
980,2017-09-07,16.0,14.0,0.075,1020.0,20.0,330.8137044967878,58.69903640256956,934.0
981,2017-09-08,15.75,15.5,0.0,1020.0,20.25,331.8164601769912,51.8228318584071,1130.0
982,2017-09-09,14.75,12.0,0.0,1021.0,18.75,332.6390320062454,62.243247462919506,1281.0
983,2017-09-10,15.25,11.25,0.0,1019.25,19.75,333.0786347517728,68.59831560283679,1128.0
984,2017-09-11,17.5,16.25,0.0,1015.75,23.0,334.43863636363625,70.48312937062937,1144.0
985,2017-09-12,17.75,15.25,0.0,1015.5,22.75,335.08474409448763,72.53090551181101,1016.0
986,2017-09-13,17.75,20.75,0.1,1014.25,22.5,333.7549668874172,82.01729212656369,1359.0
987,2017-09-14,15.75,24.25,0.05,1017.0,19.0,331.26238670694784,67.94206948640489,1324.0
988,2017-09-15,16.25,11.5,0.075,1019.0,21.25,332.4011111111111,73.01436507936505,1260.0
989,2017-09-16,16.5,13.5,0.0,1020.5,22.0,336.0476011994004,85.09130434782598,1334.0
990,2017-09-17,16.5,17.0,0.05,1022.5,20.75,336.33353557639236,97.43199117484829,1813.0
991,2017-09-18,17.0,18.25,0.2,1019.25,22.0,339.7088373919865,104.92992930086399,2546.0
992,2017-09-19,17.25,17.25,0.0,1018.0,21.0,343.97095006090166,116.4591961023145,1642.0
993,2017-09-20,17.25,15.0,0.0,1016.0,20.75,338.6251302083342,102.43003472222212,2304.0
994,2017-09-21,17.75,18.0,0.0,1011.5,21.5,339.2059021113243,95.01439539347395,2084.0
995,2017-09-22,19.25,23.75,0.0,1009.0,24.0,341.3875483372005,167.00680587780374,2586.0
996,2017-09-23,19.5,23.5,0.0,1007.5,23.75,343.80054750402525,152.38074074074058,3105.0
997,2017-09-24,18.75,25.25,0.05,1005.75,21.0,337.56140273489194,107.94252315835921,2267.0
998,2017-09-25,18.0,16.75,0.0,1009.0,22.0,338.75676788471367,99.7287699433865,1943.0
999,2017-09-26,16.75,18.0,0.0,1013.5,20.75,337.7744931327664,86.38253760627882,1529.0
1000,2017-09-27,17.0,20.0,0.0,1012.5,21.0,335.3997833152767,76.1286023835319,1846.0
1001,2017-09-28,18.0,16.0,0.0,1012.5,22.0,337.9461426491991,75.42088791848613,1374.0
1002,2017-09-29,18.25,13.5,0.0,1016.75,23.25,334.30100166944914,87.55784641068455,1198.0
1003,2017-09-30,17.75,15.0,0.0,1019.5,22.5,335.73870402802083,90.23882078225347,1713.0
1004,2017-10-01,17.25,10.75,0.0,1021.25,22.75,337.18895300906905,98.49942291838406,1213.0
1005,2017-10-02,17.0,15.5,0.525,1020.0,21.25,343.2535353535356,118.85867003366985,1188.0
1006,2017-10-03,18.25,13.0,0.55,1019.75,23.5,339.25371179039274,129.90218340611358,916.0
1007,2017-10-04,18.25,17.75,0.05,1019.0,24.0,335.1495810055861,69.35698324022353,716.0
1008,2017-10-05,18.0,15.0,0.0,1018.75,22.75,339.5868447082097,97.98031651829866,1011.0
1009,2017-10-06,17.25,16.75,0.0,1017.75,18.5,338.09251152073733,102.54135944700462,868.0
1010,2017-10-07,17.25,20.0,0.0,1016.0,21.0,341.928994845361,93.90554123711334,776.0
1011,2017-10-08,17.75,13.25,0.0,1015.0,21.75,335.85705765407545,68.78946322067591,503.0
1012,2017-10-09,18.25,11.25,0.025,1012.25,24.0,332.57792592592574,64.00814814814821,675.0
1013,2017-10-10,18.5,17.75,0.0,1013.5,22.75,334.09340836012865,54.25852090032154,622.0
1014,2017-10-11,19.0,18.0,1.7,1013.25,22.0,329.6431941923776,46.67041742286751,551.0
1015,2017-10-12,18.75,16.75,1.425,1016.0,22.5,334.2951260504201,56.93310924369742,595.0
1016,2017-10-13,19.25,13.25,0.05,1015.75,24.25,332.0994382022472,51.58838951310854,534.0
1017,2017-10-14,18.5,16.0,0.325,1017.75,22.75,332.39649737302983,48.84886164623474,571.0
1018,2017-10-15,18.25,15.0,0.725,1017.5,22.5,340.23588785046746,102.01514018691596,535.0
1019,2017-10-16,19.75,24.0,0.0,1016.5,23.0,356.0329390354866,357.75395814376657,1099.0
1020,2017-10-17,20.0,25.0,0.0,1017.5,22.5,345.42364532019684,131.24248768472918,812.0
1021,2017-10-18,20.25,21.25,0.0,1020.75,23.75,345.1448780487806,113.91256097560968,820.0
1022,2017-10-19,19.25,18.25,0.0,1022.5,24.0,341.62880434782613,105.38695652173914,552.0
1023,2017-10-20,18.5,17.75,0.45,1022.5,21.25,343.2116838487971,108.04999999999998,582.0
1024,2017-10-21,17.5,20.25,1.6,1019.25,19.75,342.03866666666664,117.4306666666666,450.0
1025,2017-10-22,17.5,11.25,0.25,1014.25,21.75,334.1490310077517,51.67616279069767,516.0
1026,2017-10-23,17.75,13.75,0.3,1016.25,22.5,336.1077030812328,80.1774509803921,714.0
1027,2017-10-24,18.75,15.75,0.075,1016.25,22.75,340.4927051671733,95.38411854103336,1316.0
1028,2017-10-25,19.75,13.5,0.0,1012.75,25.25,341.21546231546216,140.05415695415695,1287.0
1029,2017-10-26,18.75,21.5,0.0,1009.25,22.25,344.33211133740633,96.38845892735942,1473.0
1030,2017-10-27,19.5,23.5,0.0,1008.5,23.5,339.86005176876654,121.63140638481444,1159.0
1031,2017-10-28,18.75,16.75,0.0,1010.75,22.75,343.9677243880328,134.30117860380778,1103.0
1032,2017-10-29,20.5,19.75,0.0,1009.25,26.25,339.50655737704966,101.94076005961256,1342.0
1033,2017-10-30,19.75,18.5,0.075,1010.75,26.0,336.5321552723059,98.40185399768265,1726.0
1034,2017-10-31,18.5,18.0,0.0,1016.25,22.5,339.6822244623653,73.5324596774193,2976.0
1035,2017-11-01,19.0,12.5,0.0,1015.0,23.5,339.29907090464536,108.65271393643042,2045.0
1036,2017-11-02,18.75,12.75,0.0,1013.25,23.0,339.12787072243344,98.0565399239545,2630.0
1037,2017-11-03,18.75,11.5,0.0,1013.75,24.5,338.44309477756315,83.9220502901353,2585.0
1038,2017-11-04,18.75,15.25,0.25,1016.75,23.0,338.1342360549714,86.54850444624094,2474.0
1039,2017-11-05,19.75,11.75,0.325,1017.25,23.75,340.14655626646606,98.72698532179142,2657.0
1040,2017-11-06,20.25,19.75,0.225,1012.25,25.0,338.9441802252811,80.95356695869832,1598.0
1041,2017-11-07,19.75,16.5,0.125,1015.25,24.0,341.5449700924415,111.61103860793905,1839.0
1042,2017-11-08,20.0,14.25,0.375,1018.75,25.25,335.58515815085167,69.52189781021903,1644.0
1043,2017-11-09,21.0,13.5,0.0,1019.0,26.25,337.91398325947745,81.82644017725272,2031.0
1044,2017-11-10,22.25,15.25,0.025,1019.75,27.0,333.6442033477987,76.6938623682578,1613.0
1045,2017-11-11,23.0,14.25,0.05,1018.5,27.25,338.45850785340343,96.40778795811528,1528.0
1046,2017-11-12,23.0,15.75,0.0,1017.0,26.75,339.79960411718145,97.34220110847185,1263.0
1047,2017-11-13,22.5,18.0,0.0,1016.0,26.5,343.6202657807312,80.46511627906978,602.0
1048,2017-11-14,21.5,16.75,0.0,1015.5,25.75,333.0057613168724,54.70576131687237,486.0
1049,2017-11-15,20.5,19.25,0.825,1015.0,24.25,334.4079656862744,89.34080882352937,816.0
1050,2017-11-16,20.5,20.5,0.075,1012.75,25.25,340.27728000000025,102.22176000000007,625.0
1051,2017-11-17,19.25,21.75,0.3,1013.25,22.25,337.95338441890163,90.3191570881226,783.0
1052,2017-11-18,19.25,17.75,1.65,1015.0,22.0,343.79230769230736,90.60695468914656,949.0
1053,2017-11-19,20.75,15.75,0.2,1016.5,25.75,333.9158999999998,80.61549999999987,1000.0
1054,2017-11-20,21.25,17.0,0.025,1017.25,26.25,337.26113161131593,69.8515375153751,813.0
1055,2017-11-21,22.25,15.75,0.1,1017.25,26.25,342.7053314121038,112.18097982708929,694.0
1056,2017-11-22,22.0,15.75,0.25,1015.25,26.0,338.29521739130433,102.4184782608695,460.0
1057,2017-11-23,21.75,12.25,0.2,1013.5,25.25,333.6439999999996,63.36540000000002,500.0
1058,2017-11-24,22.5,14.75,0.025,1013.0,27.75,338.21377245509,84.04550898203584,501.0
1059,2017-11-25,22.25,15.5,0.5,1013.5,27.25,335.8725429017165,75.93619344773798,641.0
1060,2017-11-26,22.0,16.0,0.075,1012.25,26.75,334.45579399141616,77.85396995708145,932.0
1061,2017-11-27,21.75,14.75,0.35,1011.5,26.25,345.7741784037563,116.06780684104638,1491.0
1062,2017-11-28,22.5,15.25,0.2,1013.5,27.75,345.9475916388969,216.39485004544053,3301.0
1063,2017-11-29,22.75,15.75,0.875,1014.0,26.75,343.86274340112504,98.15655560363508,2311.0
1064,2017-11-30,22.5,17.75,0.175,1013.25,27.5,339.95870693723424,86.93534686172724,2119.0
1065,2017-12-01,21.5,18.75,0.025,1013.5,25.5,340.40836473247913,78.8675207234362,1327.0
1066,2017-12-02,22.0,19.75,1.2,1011.5,26.25,339.42037228541864,69.92037228541878,967.0
1067,2017-12-03,22.0,13.0,0.4,1010.75,26.75,343.87456896551697,137.11422413793105,696.0
1068,2017-12-04,19.25,12.0,2.925,1011.0,21.75,341.0230021598278,96.70464362850984,926.0
1069,2017-12-05,20.0,14.5,0.025,1008.0,25.25,337.58107416879733,64.90626598465482,782.0
1070,2017-12-06,20.5,10.5,0.35,1007.0,25.0,337.3848126232743,70.75036160420771,1521.0
1071,2017-12-07,21.75,9.75,0.0,1009.5,26.5,338.40698961937755,72.11107266435972,1445.0
1072,2017-12-08,22.25,15.25,0.275,1013.75,26.5,336.27009419152284,82.80274725274722,1274.0
1073,2017-12-09,23.0,11.25,0.0,1017.25,27.75,342.67110711071155,81.09450945094515,1111.0
1074,2017-12-10,23.5,15.0,0.0,1018.0,28.5,334.39808459696724,92.1164405426977,1253.0
1075,2017-12-11,23.5,17.0,0.125,1015.0,28.25,338.9066848567532,67.98915416098231,1466.0
1076,2017-12-12,23.75,20.25,0.0,1013.75,28.25,335.10212765957493,70.67961926091837,893.0
1077,2017-12-13,23.75,21.5,0.0,1011.0,28.75,338.62154696132615,57.00876085240738,1267.0
1078,2017-12-14,22.75,15.75,0.0,1011.25,28.75,333.52744539411185,75.71082621082631,1053.0
1079,2017-12-15,22.5,16.5,0.175,1011.25,27.25,336.8529069767444,84.89061461794019,1204.0
1080,2017-12-16,23.0,16.5,0.0,1012.0,28.0,338.198867595819,79.44930313588846,1148.0
1081,2017-12-17,22.5,18.5,0.0,1011.25,26.75,335.73035055350545,94.52011070110693,1084.0
1082,2017-12-18,23.5,22.5,0.0,1008.25,27.5,337.2227983539093,71.23506172839518,1215.0
1083,2017-12-19,23.25,19.25,0.075,1009.0,29.25,337.3850670070201,86.45252074026806,1567.0
1084,2017-12-20,23.0,14.25,0.325,1012.0,29.25,342.91265573770505,82.07272131147526,1525.0
1085,2017-12-21,23.25,14.5,0.1,1015.5,28.0,339.9122572815536,94.76881067961176,824.0
1086,2017-12-22,24.0,15.75,0.05,1011.5,28.0,347.26475128644967,101.35866209262444,1166.0
1087,2017-12-23,25.0,14.5,0.05,1009.75,31.0,342.4673050615595,106.93160054719559,731.0
1088,2017-12-24,24.0,14.75,0.05,1010.25,30.25,333.55354938271597,55.2138888888889,648.0
1089,2017-12-25,23.25,16.5,0.0,1012.25,28.0,341.28241042345263,118.19755700325749,614.0
1090,2017-12-26,23.0,14.25,0.05,1013.5,27.5,334.10321750321776,73.38481338481337,777.0
1091,2017-12-27,23.75,21.25,0.175,1012.0,28.75,339.2910016977928,59.53735144312399,589.0
1092,2017-12-28,23.25,16.0,0.025,1013.25,28.0,327.04184549356233,44.71201716738192,466.0
1093,2017-12-29,23.75,15.5,0.025,1012.0,29.0,339.73796909492285,51.233554083885224,453.0
1094,2017-12-30,24.25,12.25,0.0,1009.25,30.75,328.3176715176716,50.34407484407479,481.0
1095,2017-12-31,23.5,15.0,0.6,1009.75,28.75,333.99999999999983,43.38999999999999,420.0
1096,2018-01-01,24.0,13.25,0.075,1007.5,30.25,331.7234265734268,69.79895104895104,286.0
1097,2018-01-02,23.75,14.25,0.075,1008.0,30.0,334.15914786967426,51.80476190476193,399.0
1098,2018-01-03,23.0,18.25,0.05,1011.0,27.75,346.643103448276,102.44310344827585,406.0
1099,2018-01-04,23.25,14.5,0.0,1014.0,27.25,337.7019841269843,140.835119047619,504.0
1100,2018-01-05,23.75,17.5,0.0,1013.5,28.25,351.30871143375686,121.52196007259536,551.0
1101,2018-01-06,25.0,17.25,0.0,1013.75,31.0,338.55524475524487,85.72983682983677,429.0
1102,2018-01-07,25.0,12.5,0.0,1014.5,33.0,342.514814814815,100.02999999999993,270.0
1103,2018-01-08,24.25,13.25,0.35,1014.25,30.75,336.19276018099544,113.75837104072396,221.0
1104,2018-01-09,23.75,15.75,0.0,1013.5,29.5,335.04354838709685,97.67193548387093,310.0
1105,2018-01-10,22.75,18.25,0.0,1013.25,26.75,342.3218181818184,101.52077922077909,385.0
1106,2018-01-11,23.5,16.25,0.05,1013.0,28.0,337.7838862559238,146.39289099526061,422.0
1107,2018-01-12,23.5,18.0,0.075,1010.5,28.0,345.8796078431373,124.33647058823529,255.0
1108,2018-01-13,25.25,20.0,0.25,1007.25,31.0,330.7367892976588,77.04481605351181,299.0
1109,2018-01-14,23.75,24.5,0.05,1010.75,29.25,336.49848484848474,52.73181818181819,198.0
1110,2018-01-15,21.5,21.75,0.0,1013.5,25.0,336.8062500000001,63.903645833333314,192.0
1111,2018-01-16,23.25,19.5,0.0,1013.5,28.0,333.16261682242987,49.14485981308413,214.0
1112,2018-01-17,23.75,13.5,0.0,1012.75,27.75,341.66744186046526,147.8213178294574,258.0
1113,2018-01-18,25.25,12.75,0.0,1014.0,30.0,335.5115523465705,98.7555956678701,277.0
1114,2018-01-19,25.5,16.0,0.0,1011.75,31.0,340.94375000000025,143.9275390625,512.0
1115,2018-01-20,25.75,16.5,0.025,1010.75,32.0,343.40269784172636,182.46097122302157,556.0
1116,2018-01-21,26.0,16.25,0.075,1010.0,32.25,340.9485815602838,95.02375886524824,282.0
1117,2018-01-22,25.25,15.5,0.0,1009.5,31.25,334.6443349753696,95.07783251231524,203.0
1118,2018-01-23,25.25,11.25,0.0,1010.0,30.75,335.7860869565217,65.66565217391302,230.0
1119,2018-01-24,24.75,16.25,0.0,1008.25,30.5,332.85275229357813,76.24403669724771,218.0
1120,2018-01-25,25.0,17.25,0.0,1008.5,30.0,340.26990291262155,92.41877022653726,309.0
1121,2018-01-26,25.75,13.0,0.0,1008.5,31.5,343.7803652968036,118.82968036529677,219.0
1122,2018-01-27,26.25,17.75,0.1,1008.0,31.5,331.42682926829264,40.50650406504065,123.0
1123,2018-01-28,26.25,19.25,1.075,1008.75,30.75,341.60353982300904,126.5681415929204,113.0
1124,2018-01-29,23.75,22.75,0.075,1010.0,28.0,325.87954545454534,38.48409090909092,88.0
1125,2018-01-30,22.75,21.0,0.175,1008.75,27.0,331.0484375000001,37.6859375,64.0
1126,2018-01-31,21.5,19.5,0.025,1009.25,26.25,329.57195121951224,46.54512195121949,82.0
1127,2018-02-01,21.0,16.75,0.15,1012.25,24.25,330.72000000000014,31.694285714285712,35.0
1128,2018-02-02,21.5,14.0,0.6,1013.25,24.75,324.0317073170732,37.23170731707317,41.0
1129,2018-02-03,22.5,18.5,1.825,1014.5,25.5,325.00731707317084,45.04390243902439,41.0
1130,2018-02-04,23.0,17.5,0.125,1017.25,27.0,326.09487179487184,44.641025641025635,39.0
1131,2018-02-05,23.75,16.0,0.0,1016.5,28.5,328.1046511627906,46.418604651162816,86.0
1132,2018-02-06,24.0,18.5,0.0,1015.75,28.0,339.1717948717948,105.25897435897436,39.0
1133,2018-02-07,24.5,19.25,0.0,1015.5,28.0,324.45660377358485,40.69433962264151,106.0
1134,2018-02-08,24.75,17.5,0.0,1014.0,29.5,335.2245283018869,35.09339622641509,106.0
1135,2018-02-09,25.0,16.75,0.075,1012.5,30.0,334.78642857142864,70.23357142857145,140.0
1136,2018-02-10,24.25,13.25,0.075,1009.5,31.25,335.8763803680982,80.92085889570555,326.0
1137,2018-02-11,23.5,19.25,0.0,1007.5,29.75,329.6056547619048,48.30446428571425,336.0
1138,2018-02-12,23.75,16.0,0.0,1009.25,29.5,337.546951219512,64.74512195121949,328.0
1139,2018-02-13,23.5,16.25,0.05,1011.25,29.0,341.5883040935672,74.64210526315794,171.0
1140,2018-02-14,24.75,13.75,0.0,1011.5,33.0,334.5004132231407,130.9553719008265,242.0
1141,2018-02-15,24.5,15.25,0.0,1012.0,31.0,334.5551569506726,60.26771300448429,223.0
1142,2018-02-16,23.75,15.0,0.0,1009.75,29.25,334.36869565217387,107.77217391304347,230.0
1143,2018-02-17,23.0,16.0,0.0,1010.5,27.75,337.4366863905325,55.85857988165683,169.0
1144,2018-02-18,23.25,15.0,0.475,1009.5,28.75,320.9988636363638,30.453409090909094,88.0
1145,2018-02-19,23.25,18.25,0.0,1010.25,28.25,329.28313253012044,44.769879518072294,83.0
1146,2018-02-20,23.0,17.0,0.65,1013.0,26.75,326.75769230769237,29.978846153846153,52.0
1147,2018-02-21,22.75,15.0,0.0,1012.0,26.25,323.16428571428594,38.42261904761906,84.0
1148,2018-02-22,23.0,14.5,0.275,1011.0,26.5,329.29253731343283,28.223880597014922,67.0
1149,2018-02-23,24.0,21.75,0.525,1010.0,28.25,326.1666666666667,38.70370370370371,54.0
1150,2018-02-24,23.75,17.5,0.0,1010.0,29.0,333.52597402597405,55.524675324675314,77.0
1151,2018-02-25,22.75,18.0,0.575,1008.75,27.25,327.9877551020408,44.07551020408163,49.0
1152,2018-02-26,21.25,16.5,0.25,1010.5,26.0,320.5628571428571,18.302857142857142,35.0
1153,2018-02-27,22.25,16.0,0.05,1013.75,26.0,336.74574468085103,42.21170212765959,94.0
1154,2018-02-28,22.25,14.25,0.0,1012.75,27.5,328.65521472392624,57.352760736196366,163.0
1155,2018-03-01,23.25,15.0,0.0,1011.75,28.75,334.6228187919462,48.17382550335572,149.0
1156,2018-03-02,23.25,16.75,0.05,1011.75,27.5,329.3688073394494,32.84954128440367,109.0
1157,2018-03-03,22.75,13.5,0.025,1011.75,27.75,327.33589743589755,24.835897435897447,78.0
1158,2018-03-04,23.0,16.75,0.0,1013.25,28.25,325.537037037037,36.18518518518519,54.0
1159,2018-03-05,22.75,14.5,0.05,1015.0,27.0,326.4814814814815,59.67407407407404,81.0
1160,2018-03-06,22.5,20.5,0.825,1018.0,26.5,326.45774647887333,49.323943661971846,142.0
1161,2018-03-07,22.75,18.0,0.925,1018.5,27.0,329.67407407407416,46.77860082304525,243.0
1162,2018-03-08,23.0,17.75,0.1,1018.5,27.0,336.4923076923075,64.80588235294121,221.0
1163,2018-03-09,23.75,20.25,0.15,1020.25,27.0,325.9862857142857,43.26000000000001,175.0
1164,2018-03-10,23.75,19.0,0.0,1021.5,27.75,330.62280701754366,45.21052631578949,114.0
1165,2018-03-11,22.75,16.0,0.225,1020.5,28.0,323.75192307692316,40.83205128205128,156.0
1166,2018-03-12,22.25,14.25,0.075,1019.25,27.25,327.27333333333337,31.508333333333336,120.0
1167,2018-03-13,22.5,13.25,0.4,1018.25,27.0,329.78416988416967,36.014285714285705,259.0
1168,2018-03-14,22.25,16.25,0.05,1015.5,27.25,329.0496932515338,50.03190184049078,163.0
1169,2018-03-15,21.75,14.5,0.025,1013.0,27.75,327.4739413680781,26.67426710097721,307.0
1170,2018-03-16,21.25,15.5,0.025,1014.0,26.0,334.66238095238066,44.543095238095255,420.0
1171,2018-03-17,23.25,19.5,0.0,1013.0,29.25,329.64642857142866,68.63794642857144,224.0
1172,2018-03-18,22.5,17.0,0.025,1015.75,28.0,327.04760147601485,72.35461254612552,271.0
1173,2018-03-19,23.25,11.75,0.025,1017.25,29.25,330.89625,36.13625,320.0
1174,2018-03-20,23.0,20.75,0.0,1019.5,26.5,325.78677685950436,35.91611570247932,242.0
1175,2018-03-21,22.0,16.5,1.35,1018.25,26.25,325.88888888888874,39.716666666666654,180.0
1176,2018-03-22,22.25,18.0,0.175,1017.25,25.75,331.9853174603178,36.147619047619024,252.0
1177,2018-03-23,23.25,15.25,0.1,1017.0,27.25,334.28577777777775,77.26933333333331,225.0
1178,2018-03-24,23.0,20.5,0.0,1014.5,27.5,324.1456000000002,35.572799999999994,125.0
1179,2018-03-25,22.5,22.25,0.0,1010.25,26.0,336.3200803212856,75.35542168674695,249.0
1180,2018-03-26,20.75,14.0,0.0,1010.0,24.75,325.89335548172755,44.882392026578096,301.0
1181,2018-03-27,21.0,16.0,0.0,1013.75,25.75,329.4529475982534,47.284061135371196,916.0
1182,2018-03-28,21.25,16.5,0.0,1016.0,27.0,336.1200365965236,82.89121683440085,1093.0
1183,2018-03-29,21.25,16.5,0.475,1016.0,25.25,331.53012704174256,60.400362976406534,551.0
1184,2018-03-30,22.25,14.25,0.15,1013.5,29.25,328.100442477876,61.10353982300887,226.0
1185,2018-03-31,21.25,15.5,0.025,1015.75,26.0,327.33556485355626,35.743514644351464,239.0
1186,2018-04-01,22.5,14.0,0.0,1015.5,27.5,334.7633333333334,58.261999999999965,300.0
1187,2018-04-02,22.25,13.25,0.0,1016.5,27.5,333.4918294849021,89.18419182948492,563.0
1188,2018-04-03,21.75,14.25,0.025,1018.25,27.25,331.50071301247755,57.21889483065946,1122.0
1189,2018-04-04,21.5,15.25,1.0,1017.0,26.0,330.2921450151055,54.42245720040278,993.0
1190,2018-04-05,21.5,13.5,0.025,1015.25,27.5,327.50665083135414,39.55787806809176,1263.0
1191,2018-04-06,21.25,13.25,0.0,1016.25,26.75,328.55945945945945,49.52357357357358,666.0
1192,2018-04-07,22.0,16.5,0.0,1016.75,26.75,329.9675487465184,40.18008356545956,718.0
1193,2018-04-08,22.25,14.75,0.025,1016.25,28.0,336.16904069767406,52.918168604651186,688.0
1194,2018-04-09,23.25,13.5,0.0,1015.5,29.0,329.2202185792349,45.25245901639345,915.0
1195,2018-04-10,21.75,17.5,0.0,1018.0,26.0,331.4175710594317,59.17338501291992,774.0
1196,2018-04-11,22.5,21.0,0.0,1017.5,27.25,327.8780397022332,41.634987593052074,806.0
1197,2018-04-12,21.0,17.0,0.0,1016.25,25.5,325.44874608150474,40.89592476489025,638.0
1198,2018-04-13,20.75,17.0,0.0,1014.0,25.75,341.501147028154,84.7891553701772,959.0
1199,2018-04-14,20.75,23.0,0.175,1010.5,24.75,326.8024015369838,66.01681075888567,1041.0
1200,2018-04-15,21.0,17.25,0.1,1011.75,25.25,335.88994974874316,99.5982412060301,796.0
1201,2018-04-16,22.0,10.25,0.0,1014.5,26.5,330.8452975047987,56.52735124760075,1042.0
1202,2018-04-17,20.25,14.5,0.025,1019.5,24.75,333.608750719631,59.86839378238336,1737.0
1203,2018-04-18,20.0,14.75,0.75,1019.75,24.5,328.81092318534235,58.304651162790705,1419.0
1204,2018-04-19,20.5,13.0,0.075,1017.0,24.75,328.54759080800613,45.594366197183135,1349.0
1205,2018-04-20,21.0,13.25,0.325,1016.75,26.0,328.19140811455816,56.92155926809875,1257.0
1206,2018-04-21,21.25,14.25,0.775,1017.5,25.75,330.0917361637607,44.54730856709625,1319.0
1207,2018-04-22,20.5,16.0,0.7,1016.5,25.5,331.37574013157894,69.5768914473684,1216.0
1208,2018-04-23,20.75,16.75,0.175,1016.25,25.75,329.20473718364707,54.434912394548995,1541.0
1209,2018-04-24,19.75,10.5,0.0,1016.5,25.25,335.63149847094815,61.06458715596329,1635.0
1210,2018-04-25,19.5,8.5,0.4,1015.25,24.5,327.93512915129133,40.54118081180805,1355.0
1211,2018-04-26,19.75,14.0,0.025,1015.5,24.25,329.3455349248445,48.708311229000905,1131.0
1212,2018-04-27,19.0,16.25,0.05,1020.75,24.0,323.9794064748199,35.02697841726617,1112.0
1213,2018-04-28,18.75,13.5,0.375,1022.25,23.75,333.9193466270685,52.15787017394986,2357.0
1214,2018-04-29,19.5,14.5,0.025,1022.75,23.5,327.1377647918191,63.97319211102994,1369.0
1215,2018-04-30,18.75,16.0,0.225,1021.25,23.75,329.37742108079175,45.25949705724992,1869.0
1216,2018-05-01,18.25,12.75,0.025,1021.0,23.25,329.1762753036439,55.84291497975711,1235.0
1217,2018-05-02,18.5,17.75,0.1,1017.75,23.0,327.27884097035013,45.33261455525615,1484.0
1218,2018-05-03,18.25,14.25,1.45,1016.75,21.75,328.02853801169573,70.0463157894738,855.0
1219,2018-05-04,18.25,14.75,0.0,1019.5,23.0,324.98994974874404,44.8231873653984,1393.0
1220,2018-05-05,18.5,14.5,0.025,1024.75,24.0,327.2804195804198,41.103796203796136,1001.0
1221,2018-05-06,18.5,17.25,0.0,1025.5,22.5,326.5369022869027,49.065696465696476,962.0
1222,2018-05-07,18.5,18.0,0.0,1020.25,23.5,326.4818450184503,35.79461254612546,1355.0
1223,2018-05-08,17.75,8.5,0.375,1020.75,23.0,324.9038358008072,42.076985195154734,1486.0
1224,2018-05-09,18.25,10.75,0.025,1019.75,23.75,327.2675632060247,40.120172135556786,1859.0
1225,2018-05-10,18.0,20.75,0.1,1016.75,22.0,329.24044065387363,53.50177683013514,1407.0
1226,2018-05-11,16.75,22.25,0.025,1017.0,20.25,324.66938496583185,34.28514806378133,2195.0
1227,2018-05-12,17.25,23.5,0.175,1018.0,21.25,325.24717477003946,38.075624178712225,1522.0
1228,2018-05-13,17.25,14.75,0.225,1022.75,21.25,320.85248041775475,30.39263707571801,1915.0
1229,2018-05-14,17.25,15.5,0.05,1024.5,21.25,325.15567685589434,38.215975254730786,2748.0
1230,2018-05-15,17.25,12.25,0.15,1024.25,21.5,323.4654313839026,40.343080486392545,1727.0
1231,2018-05-16,16.5,13.25,0.125,1026.75,20.75,323.46876737720083,31.97279888785911,2158.0
1232,2018-05-17,16.0,10.75,0.0,1026.5,20.75,322.0681399631677,53.68901166359733,1629.0
1233,2018-05-18,16.75,10.0,0.2,1023.75,21.5,324.30149476831025,30.110612855007453,2676.0
1234,2018-05-19,16.5,6.75,0.075,1023.5,21.0,322.11065326633184,36.33899497487439,995.0
1235,2018-05-20,16.5,10.25,0.0,1022.75,21.0,321.2922455573502,32.27657512116315,1238.0
1236,2018-05-21,16.75,15.5,0.0,1022.75,21.25,322.8513068731852,30.99719264278802,1033.0
1237,2018-05-22,17.25,11.25,0.0,1021.75,22.5,319.5908247422679,29.714432989690717,970.0
1238,2018-05-23,17.5,10.5,0.025,1023.0,22.5,325.91141199226337,46.799355254674424,1551.0
1239,2018-05-24,17.5,16.25,0.075,1019.25,21.0,325.1375394321771,46.7773922187171,951.0
1240,2018-05-25,16.5,20.0,0.0,1019.0,19.25,325.28916857360815,52.58070175438594,1311.0
